uri,artist_id,image,release_date,duration,sound,genre,acoustic,dance,energy,instrumental,key,live,loud,speech,tempo,time_signature,valence
0lTSIKJMyT9ByUliehQ3wF,3b5bg1k6N9u31OtzSfK2dP,ab67616d00001e024c6104f70906ecb2afaf34ab,2016-11-04,240226.0,,r&b,0.391,0.773,0.765,1.98e-06,8,0.0787,-4.915,0.0414,125.025,4,0.287
0LtVx5vsq9nfpGsWgjUin6,6kXm2YCtdUOpRYNKeKhfue,ab67616d00001e02c52819227025b9097fd0bf8f,2016-11-18,149720.0,,soundtrack,0.91,0.483,0.121,0.0,2,0.0885,-15.133,0.0349,106.032,4,0.419
0LU67n7uL5RrjB1m1cYSKt,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e0267c883da80c8b6fe9b5e2671,2021-02-05,184751.0,c208a061a76180e28b2432b1ce6356dd6a2ac103?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0572,0.822,0.405,0.000247,1,0.096,-9.161,0.149,140.005,4,0.556
0LU7THzZmFI0k5Z9Upxbto,7DUTsWY3RBd64vh8UtgtYA,ab67616d00001e02c149cab8b9e0169bdcc957f7,2020-10-15,202346.0,,r&b,0.196,0.563,0.562,5.02e-06,7,0.107,-7.931,0.247,137.325,5,0.344
0lvhPCeEKK1aF6tS52bgRd,4LXBc13z5EWsc5N32bLxfH,ab67616d00001e0276370f7e9d19f210360186ca,2019-06-21,203733.0,,r&b,0.0634,0.871,0.661,0.0,9,0.0782,-6.989,0.326,75.006,4,0.881
0Lw20vOim3rIxQdX758shH,4oVERQ0AxzzQ4zip1nMKlt,ab67616d00001e02034ec2ded746ad483ce63a82,2018-11-02,214924.0,727f1cbc1cb3e50c9eeb4dc4b2785454fbe82b3d?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.254,0.853,0.592,0.0,7,0.172,-7.722,0.196,117.964,4,0.644
0Lw6aQcBFWTQ9m4MSwwwes,4xRYI6VqpkE3UwrDrAZL8L,ab67616d00001e02e18710f2e462a6cd25218e3a,2019-05-03,245413.0,,r&b,0.145,0.722,0.764,0.0,10,0.171,-5.656,0.398,139.831,4,0.796
0m13RI6OU75lUV5nRq5l4C,6ytOHdKh4xt4YvF7tz8Zcv,ab67616d00001e0231ebac9696f648892dc93624,2018-11-23,181933.0,,r&b,0.184,0.693,0.682,0.0,8,0.226,-6.148,0.287,71.53,4,0.257
0m1AC2SrcSRFSMTaigAKJJ,6qFt3TjvxMt77YGsktWG8Z,ab67616d00001e02b8b78d99e4b9a9f855effec2,2021-05-20,176213.0,,r&b,0.0726,0.95,0.664,0.0,1,0.0813,-6.34,0.355,116.91,4,0.432
0m1jupQxvvQFqNeO7RXnK8,2UwqpfQtNuhBwviIC0f2ie,ab67616d00001e0227b75c8f94720797618b890a,2018-06-15,288160.0,,r&b,0.475,0.752,0.585,0.0,1,0.139,-7.216,0.171,130.083,4,0.3
0M85kJQW24lSFaXhY1axvJ,4MRRW42s9ymwa5zu4xTKJh,ab67616d00001e021873661ca24bd4320c3529aa,2020-03-06,226520.0,f351f3956576d6b68368e575d254955506e63c75?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.00605,0.831,0.853,0.0,6,0.0786,-4.332,0.0627,112.05,4,0.648
0ma3NlsPqinnkehSwvXtSd,3YBJLs7RqR0aPGBgU27nDh,ab67616d00001e029d74d3f0042968ea8f084acb,2023-03-10,216333.0,add3773b9dcceb81df7849bffa681b6372973a38?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.129,0.679,0.646,0.0,2,0.323,-6.606,0.202,147.969,4,0.546
0mAHZtLqMICvHYowpTMqbd,1ntQKIMIgESKpKoNXVBvQg,ab67616d00001e02533291e358c72223093a7ff5,2020-09-03,201000.0,,r&b,0.599,0.842,0.561,0.0,1,0.115,-6.371,0.162,128.068,4,0.407
0mAinALNSl5TurTs9ZPUMp,5bv5RplEOwdCvhq0EILh9E,ab67616d00001e0290250e3fc310c261331d2300,2020-12-11,173195.0,6a862c30bc8cb7d05e0e32fd0950ea0a196a2123?cid=8e0ce36364d143bab6ff99cbe736c94c,reggae,0.31,0.688,0.78,5.15e-05,11,0.114,-4.957,0.122,193.891,4,0.568
0mbT71B8hMCbdKEf3Q1kh8,4Nrd0CtP8txoQhnnlRA6V6,ab67616d00001e028c15d15c885a0731103efceb,2016-11-25,198053.0,fd0e472adb372f79a8482b16dddb4ba28b953c1e?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.568,0.799,0.566,7.02e-05,9,0.0794,-8.399,0.101,97.971,4,0.723
0MBUiPhMx69GRBu4PwfFjJ,2kXKa3aAFngGz2P4GjG5w2,ab67616d00001e02e9d9df88231c241f451a195e,2022-11-18,148760.0,26d5ec618e635f7a2e5fbf25a57851ead6c79f78?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.223,0.822,0.524,0.0,10,0.0885,-8.973,0.455,148.959,4,0.616
0me7opLinuNLArOUS28zmK,2kXKa3aAFngGz2P4GjG5w2,ab67616d00001e02e135de51946110d6608bf18b,2019-11-29,186666.0,bc0077ac6f52f68204fd3ff19479f8eab420c50f?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.351,0.682,0.691,0.0,6,0.118,-6.461,0.266,158.027,4,0.35
0MeAtCOaryGdIZQQDkxn9v,1QPdp5duV6lV4XINCzjwQ2,ab67616d00001e026d87200c168c8876c7c2ebd8,2021-07-01,216360.0,,r&b,0.246,0.845,0.393,0.0,5,0.314,-9.815,0.259,125.877,4,0.688
0mel2N9Ws9r4yLQn5QE21Y,2wY79sveU1sp5g7SokKOiI,ab67616d00001e020a5b25f2ae0690285b4b1508,2017-09-08,201000.0,,pop,0.658,0.653,0.378,0.0,5,0.177,-8.273,0.0533,91.835,4,0.54
0MEriM1ajYAQOZTzLSz7o7,2pHk4wAmL7ofTAuvCIUWtv,ab67616d00001e028ec950177a797e3a59473c66,2019-02-21,191680.0,,r&b,0.483,0.669,0.641,3.33e-06,0,0.106,-8.419,0.0497,99.526,4,0.269
0MEUltYRml8t9Lmq05Ge7D,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02a6fa48d12eea7e21d9f46373,2019-12-06,192666.0,76ae698c5a6410db4c1ac83ba485cb77b452f9b6?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.334,0.963,0.665,0.000454,9,0.0735,-6.557,0.0509,124.962,4,0.963
0MfGkFybjWFPJQ4YRjZS8X,5hREZP0zTQbTLkZ2M8RS4v,ab67616d00001e02299e5884fc6c0e26fe8e0009,2023-03-17,175465.0,b81254db16cb68be18b16f651e2078e2a546f4dc?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.255,0.771,0.759,6.74e-06,5,0.083,-6.227,0.0797,134.012,4,0.568
0MG9FlA1CLNbHQSnQQaMF2,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02f624decd660abf26527a9875,2022-06-03,209306.0,55ead53606042ccc4af6c67d503c9ae3269bc49f?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.667,0.897,0.862,0.00231,3,0.12,-4.922,0.0387,131.968,4,0.871
0mIbTY1USyyaLiT1FabZ1L,0mnNM5o7vtxo3ivC7Tmoah,ab67616d00001e02c04da4530793cd018fd23aea,2019-11-28,164146.0,93c8645b8f65447e8126a95bca6c77ac2e1cf88f?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.72,0.677,0.717,0.0,5,0.0853,-6.914,0.249,155.155,4,0.541
0MiEvNFDXMJpLVjbhX4dZG,1wAtSe79kItIb9nf5EhI2Q,ab67616d00001e02d762a5007af26af8bd397926,2017-07-07,216760.0,,r&b,0.243,0.604,0.738,0.0,8,0.141,-6.821,0.525,99.925,3,0.566
0mj6lbGNFbWFP0EMquLh2L,3gz8sBWqcMQ0qsrZIoVphx,ab67616d00001e02353839ddf326465ad595af4a,2017-12-08,245465.0,ab11728a6a7a32ca6771c201bb33a1dac4bb6356?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.195,0.871,0.676,0.0,8,0.0808,-6.028,0.317,142.032,4,0.72
0mjAU3yKR1QnXnHtjGJqTM,5Pwc4xIPtQLFEnJriah9YJ,ab67616d00001e024de9c83e9dfab133fb55d071,2019-05-17,158899.0,,rock,0.156,0.759,0.605,0.0,7,0.694,-7.737,0.0433,121.049,4,0.64
0mJBiaODgK0XjOLCN5fItq,2wY79sveU1sp5g7SokKOiI,ab67616d00001e02aeca5ce27cb0041319cbb734,2014-01-01,167065.0,,pop,0.348,0.657,0.628,2.01e-05,7,0.124,-6.627,0.0379,99.924,4,0.483
0mKGwFMHzTprtS2vpR3b6s,6vWDO969PvNqNYHIOW5v0m,ab67616d00001e020e58a0f8308c1ad403d105e7,2022-07-29,210372.0,3f4bcb6aa0f4ca5ec1c16525fc530315c5a34652?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.000828,0.556,0.63,0.00468,7,0.155,-8.15,0.102,149.147,5,0.367
0mL82sxCRjrs3br407IdJh,1Xyo4u8uXC1ZmMpatF05PJ,ab67616d00001e024ab2520c2c77a1d66b9ee21d,2022-01-06,199111.0,,r&b,0.0388,0.702,0.586,7.27e-05,9,0.156,-7.83,0.0313,134.951,4,0.608
0MmVrwLArJRnFdTlmTMrRG,0qO3t2MHM5NIEJ5fw9VndY,ab67616d00001e02e71518130bbc957c94ebc7f6,2021-10-28,205960.0,,r&b,0.471,0.453,0.713,0.0,9,0.122,-5.913,0.132,85.273,4,0.358
0MpXBOBsRO4cCStyMGp2nz,6W5uA6CNMf3hd2j4a2XWCx,ab67616d00001e0286eb43e9b4a3ab18d6e2e87a,2018-03-09,165186.0,9a699c91cc80bc778b597abccab8599797971ee3?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0685,0.926,0.714,0.0,11,0.131,-6.699,0.109,125.036,4,0.514
0Mrnt1YqVuW2bqmwu4VxDt,3TVXtAsR1Inumwj472S9r4,ab67616d00001e027d384516b23347e92a587ed1,2023-10-06,141212.0,,r&b,0.0636,0.646,0.605,0.0,0,0.253,-7.59,0.188,90.156,3,0.309
0mT4PTtg9wemcQCLRroNks,4sbXXFzEWJY2zsZjelerjX,ab67616d00001e025f04dd74ba3e81bc44d28ee1,2019-11-17,253386.0,,r&b,0.205,0.783,0.606,0.0,5,0.337,-5.975,0.0423,122.992,4,0.324
0mTJlEcfgXegRfTbp8NUQL,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e029610f139a88a082130c731af,2024-06-07,192880.0,31a441decebf8a4522e164bc268205ae3e681da9?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.255,0.828,0.634,0.000881,2,0.0821,-7.199,0.0587,126.979,4,0.534
0MtMUDO6tzHq1ux9rwSJhl,6L34dW6SKMSDaGIfYDU19j,ab67616d00001e02426250173ae83b2447373c00,2019-10-31,184606.0,,r&b,0.295,0.659,0.297,0.0,7,0.213,-19.793,0.0811,147.98,4,0.494
0mtOyObXYbHnXyJZ9TNdOm,7IlRNXHjoOCgEAWN5qYksg,ab67616d00001e0242093925d784c0ef5e6f3705,2023-01-27,167906.0,e2171f8977116c4385f88ed9d4e806bb3a16553f?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0652,0.681,0.625,0.000359,8,0.0582,-6.242,0.219,183.866,4,0.863
0mV43B6pJWRjcM5TmzNe6d,4npEfmQ6YuiwW1GpUmaq3F,ab67616d00001e0293fc5ac4fab909bf00efb02e,2021-06-08,177855.0,b1f1f1b115d54d7b85c22be58b6ee4f44d1930c2?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.181,0.727,0.832,0.0,9,0.0615,-4.327,0.0366,127.035,4,0.213
0MwiUye77v0kUYEKfI9Fcs,6W5uA6CNMf3hd2j4a2XWCx,ab67616d00001e02e761925a13e5b9ef092f75c3,2020-02-28,216346.0,36018f80c321617f48f2a2d885dd9a6b47c6b1c1?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.11,0.922,0.583,0.0,11,0.0341,-6.772,0.193,113.981,4,0.684
0mxeZGN3FVNAsRSAdnsosL,6W5uA6CNMf3hd2j4a2XWCx,ab67616d00001e0248f7c15d2c4dde71d11262e6,2023-04-28,185946.0,141f1b75ee9fb767b32898bc761e70855876e6bb?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.376,0.928,0.61,0.0,9,0.118,-5.415,0.144,132.054,4,0.704
0MxqE2XADQpJNaB6L0abto,4sbXXFzEWJY2zsZjelerjX,ab67616d00001e026a736e171d1aa3474cc23290,2022-11-09,173296.0,,r&b,0.17,0.727,0.71,4.3e-05,4,0.11,-6.328,0.0536,99.982,4,0.506
0myHuhA1FkppaClYHRoxX0,2kXKa3aAFngGz2P4GjG5w2,ab67616d00001e0210948efed11dc2f6f4888708,2017-05-05,169160.0,,r&b,0.586,0.477,0.667,2.37e-06,4,0.099,-7.379,0.396,76.013,4,0.292
0n0TO1GKtlzfgxenR2P4aD,20pbz4TbpkBUr5JwYfGgPS,ab67616d00001e029231d77f63a09c69e4d06500,2021-04-02,192370.0,8babbd11b7344a63ddf5c55605c9cac477ea5cc7?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.334,0.761,0.489,3.12e-06,10,0.0832,-10.045,0.104,135.965,4,0.414
0n2moJpAEWHwaPYYjkzMDl,3Nrfpe0tUJi4K4DXYWgMUX,ab67616d00001e023deb4b0115410a85afe31c29,2020-11-20,254950.0,0b1b321778c961a6f9b378f726a91951a8e72c51?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.42,0.547,0.605,0.0,8,0.125,-6.755,0.0415,121.953,4,0.364
0n2nEtLP3OzDdi12ziIekx,1vCWHaC5f2uS3yhpwWbIA6,ab67616d00001e02773527dd6b1b7995a309a461,2019-04-10,157202.0,,electro,0.272,0.802,0.645,0.0,5,0.119,-6.181,0.0715,100.001,4,0.376
0n7HccwQ67rDGy972PR8cl,1EtE0iSY6iFlN9L9c53ETy,ab67616d00001e02dd98f7607d8d7415d57e0500,2022-11-13,227240.0,,soundtrack,0.797,0.319,0.332,1.44e-05,4,0.101,-7.676,0.0303,67.231,4,0.224
0N90EmHdOXLnTYDoeLwsmr,46wEUZyujVrFSrdCnTKQmV,ab67616d00001e02826d9774f42221be214abe57,2018-03-09,187844.0,9579a3573330203519906bec3eeaf767c9c9154d?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.431,0.796,0.496,5.51e-06,9,0.0781,-8.165,0.0388,97.988,4,0.716
0n9eeQnvzmMcq0l4DeGWQH,2oVrruuEI0Dr2I4NvLtQS0,ab67616d00001e02c94a5cc2c56d5c0e7e2f0bf6,2021-06-11,227333.0,,pop,0.306,0.626,0.769,1.73e-06,11,0.111,-6.167,0.05,115.981,4,0.579
0NaIrxo8ihZ4a0uv8ASUXt,0GOx72r5AAEKRGQFn3xqXK,ab67616d00001e020f1fa81e3d86b9de2cb51287,2018-03-23,215173.0,4c065160dce73bd325dde84681fe74eabf840868?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.092,0.764,0.636,0.0,7,0.108,-7.481,0.154,129.901,4,0.435
0nauWQtOaFKUtpLUMPyxmG,5AAzeysphag0NxJxLbbVla,ab67616d00001e029d53601ce22c57f659fabd39,2018-09-06,211306.0,,r&b,0.385,0.795,0.648,0.0,8,0.1,-7.616,0.17,140.027,4,0.25
0NAv7yKOYp9Y01QNI5gpWL,4LXBc13z5EWsc5N32bLxfH,ab67616d00001e0276370f7e9d19f210360186ca,2019-06-21,204346.0,,r&b,0.305,0.774,0.431,0.0,8,0.116,-7.236,0.395,133.132,4,0.189
0nAZGkBGKQCXyaoSJfRhC1,3TVXtAsR1Inumwj472S9r4,ab67616d00001e028dc0d801766a5aa6a33cbe37,2022-06-17,173097.0,,r&b,0.512,0.6,0.482,0.000104,1,0.115,-11.596,0.0701,121.909,4,0.323
0nbmHkmOfZPjOlJ4MKyeuu,1ntQKIMIgESKpKoNXVBvQg,ab67616d00001e0216c8a842aac8e8b61edff45e,2020-08-13,155330.0,,r&b,0.138,0.762,0.772,0.0,2,0.158,-5.47,0.443,130.51,4,0.54
0nbXyq5TXYPCO7pr3N8S4I,757aE44tKEUQEqRuT6GnEB,ab67616d00001e02600adbc750285ea1a8da249f,2019-12-06,196652.0,6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.104,0.896,0.586,0.0,10,0.79,-6.687,0.0559,116.971,4,0.642
0nbyloysZRfX5dcNnMv1sd,7DUTsWY3RBd64vh8UtgtYA,ab67616d00001e02c149cab8b9e0169bdcc957f7,2020-10-15,195493.0,,r&b,0.167,0.636,0.637,2.02e-05,6,0.117,-9.2,0.3,137.963,4,0.333
0nDd4eVCkKoDBgpJWtsKOm,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e0285fcb68a2a6ff6c78ce2839d,2019-12-20,195471.0,7a2e83d1681e79b7a73c8218e43bdedc64442dfc?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.254,0.878,0.324,2.93e-06,10,0.101,-10.781,0.145,140.116,4,0.494
0ndln0GEXxhuwj3sVzFqXO,25eQCECJH4VTpBYV9jhpyE,ab67616d00001e02583ec25eb0be6e693c41d94d,2016-02-05,262373.0,,pop,0.906,0.527,0.346,0.0,4,0.0845,-7.539,0.0318,123.961,4,0.401
0Nexr4ce2q2LIrrqCQkuWh,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02e8bfa118111223daf1b7341b,2020-06-19,314760.0,cfbee3c038a06bde7fcc98eb7a06923fc091f5a3?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.786,0.869,0.521,0.0,5,0.144,-6.83,0.4,122.006,4,0.48
0nhKXS1KL8ffn40Un1q91D,6qFt3TjvxMt77YGsktWG8Z,ab67616d00001e02edcb901d0b6e93f58d2fbb35,2017-05-12,172906.0,,r&b,0.713,0.789,0.75,0.0,1,0.128,-5.518,0.218,104.056,4,0.585
0nHNL3Mju1JUZk9HFLQWAQ,3xEJ7cDz5rdg6VM8E6Mqhf,ab67616d00001e02c02777e049de6be1db326d94,2020-04-03,217106.0,d122c7021e5326ef5ad2895c5b470e71caa89e14?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.333,0.779,0.632,0.0,3,0.0994,-7.622,0.263,115.961,4,0.393
0Nhu3zSYbEz32IYiobV75e,26VFTg2z8YR0cCuwLzESi2,ab67616d00001e029357ea2dbe932b47fe8149d6,2017-06-02,214801.0,,electro,0.1,0.663,0.575,3.16e-06,6,0.133,-4.907,0.0458,110.04,4,0.458
0NiXXAI876aGImAd6rTj8w,1HBjj22wzbscIZ9sEb5dyf,ab67616d00001e021d7a663d22101126d6f64432,2017-07-14,181614.0,,electro,0.0883,0.739,0.791,0.0,11,0.0516,-4.255,0.0418,104.015,4,0.547
0NJxYgozWjG10TZO4UlZLM,3DCWeG2J1fZeu0Oe6i5Q6m,ab67616d00001e02fb231919866fc73ec12d145f,2019-09-13,175546.0,049da97f2c7e9851c1aea701888d71978e68ee64?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0931,0.793,0.691,1.66e-06,0,0.237,-6.971,0.114,100.031,4,0.206
0nl1XtKGHC8I1I1Ts8TjyZ,7rTPCNINGzMp3Hc8Xqht5Z,ab67616d00001e02c67d3d353b7777bca1c914e5,2019-04-19,211720.0,337768346cc5b6fd042a602305e43b209ed2b395?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.571,0.848,0.562,0.0,1,0.111,-8.454,0.161,119.918,4,0.53
0NL7kptUu0fdggnKkijzYz,0oeiA5U9u1U45Gos5cywUU,ab67616d00001e0256be447302aeced38fd3c72c,2020-06-05,198973.0,ed8f1c546641908cff4c65ae1b4ab4c30e8fea3a?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.295,0.752,0.582,0.0,6,0.0874,-7.507,0.336,137.749,4,0.212
0nlZOebhoPbC6collvr5uG,1q7T9rFQ2a2ukA1PU51fo3,ab67616d00001e026eeb1346c578fdfd40350665,2018-09-28,174986.0,,r&b,0.215,0.783,0.597,0.0,7,0.121,-5.188,0.279,144.909,4,0.459
0nMl1BkJR6d9SwhrKEzq5C,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e02a14e38b1dc2396c8e170e577,2016-06-24,217000.0,e47339b0df0edb8e412212c940b006be2f12702f?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.574,0.685,0.746,0.0,1,0.308,-6.716,0.15,115.833,4,0.339
0NOsqjim8zDnjXLYULEnqv,66Ok6bgC570sHkw08N20pZ,ab67616d00001e02bee09be2b9c66e75411b70fa,2021-09-10,153560.0,c7c580df16f8df9b0887957713096e761391c810?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.21,0.908,0.511,0.000195,1,0.0958,-9.037,0.0812,121.002,4,0.533
0npA9GphYezBzAJov24Mjh,2pHk4wAmL7ofTAuvCIUWtv,ab67616d00001e027a9d3e617f38c42c1eebba43,2019-03-28,195346.0,,r&b,0.0915,0.761,0.782,0.0,6,0.0612,-6.614,0.162,140.067,4,0.623
0Nq7JtZtjHjJ2fprzzgwio,09agIJMxCD2k87ys9Al0f0,ab67616d00001e02a53df637f2b7671a45db7158,2018-11-12,198095.0,e8e5a6cb69b43b85134e1704e87aa86a6c46eda8?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0206,0.756,0.758,0.000614,2,0.0948,-5.805,0.0439,126.05,4,0.288
0NSAlbl5xcKOu7BKDbVk7I,2y8Jo9CKhJvtfeKOsYzRdT,ab67616d00001e023bc6032a006f5d86f5122a46,2012-01-01,143226.0,,rock,0.729,0.681,0.473,0.0,0,0.198,-7.57,0.038,117.972,4,0.364
0NtPpJFWj9bTxouuSSYSbc,7wjeXCtRND2ZdKfMJFu6JC,ab67616d00001e02af32e643771849a03bb0a360,2017-11-10,153800.0,,pop,0.877,0.686,0.26,0.0,6,0.0996,-7.471,0.0327,93.913,4,0.287
0nueguvCRDaSY9dKR5tfIa,4eYnorQRhVHT2KBl2UyHHd,ab67616d00001e028a773bf1245c7a301488abff,2018-06-01,172773.0,,r&b,0.315,0.685,0.668,0.0,4,0.0664,-5.768,0.0347,138.021,4,0.546
0NUvPSk4VzBW0ClqgGxNRj,3CnCGFxXbOA8bAK54jR8js,ab67616d00001e026b57557a09f39222059959ef,2017-01-20,270840.0,,r&b,0.495,0.694,0.734,0.0,3,0.221,-6.65,0.261,129.071,4,0.461
0nuxbAr2mgQQZWLZpJ9yT7,25yJrwrn5I0EUdQEiTtNSO,ab67616d00001e024792e30dd6fdd4e878f0340a,2018-04-06,173613.0,3143a0770b8b6e3cceef66d6a74b447c6844df8e?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.228,0.835,0.528,0.0,11,0.0836,-8.188,0.24,155.114,4,0.21
0nVagMzAdPhIRCyogx0IkG,20pbz4TbpkBUr5JwYfGgPS,ab67616d00001e026f0a6117cb40a033dfcb1735,2023-01-26,156800.0,,r&b,0.112,0.805,0.542,0.0,11,0.148,-7.583,0.206,127.993,4,0.436
0NVu1CAYSAjPx3ERIXIe90,54kCbQZaZWHnwwj9VP2hn4,ab67616d00001e02e47b4c3e1335d2ae2fbf32ab,2019-04-05,147000.0,513f3c18fcbdaffe0f0539101c1654e770ee9302?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.356,0.804,0.669,3.53e-05,11,0.138,-7.182,0.17,120.036,4,0.406
0nWzSrYPNQuULiDFpZ0XU3,3CnCGFxXbOA8bAK54jR8js,ab67616d00001e02da0a33e14be346f51eef452b,2018-02-02,216253.0,,r&b,0.263,0.699,0.717,0.0,4,0.359,-5.934,0.338,129.028,4,0.379
0nYiryEA1YyZWpbIxKtStQ,2EFpb61Lpi0l5ldOiqbZkK,ab67616d00001e024ea15ea2958f5d7c7d1b144a,2019-01-08,205359.0,027ae48a42a9e6ea66a79cdf814ba2c3fd66ecd3?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.308,0.743,0.666,0.0,0,0.114,-5.466,0.0581,149.901,4,0.691
0nZbHS4DVdAJCDo3GQCBO3,4uJNQGa3L2frXDxwgouTIw,ab67616d00001e02b2dd38529c04a96fb74ba8e9,2021-02-18,209714.0,,r&b,0.211,0.583,0.491,0.000165,3,0.0998,-9.535,0.116,101.851,4,0.595
0NZPBYD5qbEWRs3PrGiRkT,2wY79sveU1sp5g7SokKOiI,ab67616d00001e0250a1691fbbfb693a5171d600,2023-01-27,156943.0,,pop,0.0138,0.719,0.454,4.83e-06,2,0.318,-7.384,0.0707,131.007,4,0.224
0o3ua5ufFK7nfRzbDUNoGA,66CXWjxzNUsdJxJ2JdwvnR,ab67616d00001e028b58d20f1b77295730db15b4,2024-03-08,174006.0,,pop,0.397,0.513,0.73,0.0,9,0.113,-5.09,0.253,129.3,5,0.574
0O4XHiuVt3dBaOzSI49BtF,4WnAHZz1pgl8hus8hidIRV,ab67616d00001e028c89b3c897279707d953bc9c,2018-09-19,183745.0,,r&b,0.422,0.767,0.639,0.0,6,0.124,-6.633,0.125,102.045,4,0.653
0O6u0VJ46W86TxN9wgyqDj,246dkjvS1zLTtiykXe5h60,ab67616d00001e0234362676667a4322838ccc97,2022-06-03,192840.0,,r&b,0.121,0.733,0.67,0.0,5,0.121,-6.009,0.0751,100.964,4,0.472
0oAKK1E8Awe9gFUY06fwhz,1QPdp5duV6lV4XINCzjwQ2,ab67616d00001e0209bc1cd303b47a1b9420edcf,2022-10-25,310435.0,,r&b,0.856,0.44,0.762,0.000754,9,0.602,-6.096,0.356,89.714,4,0.321
0oD2wK8SA2qRdt97ik3YQ6,4eYnorQRhVHT2KBl2UyHHd,ab67616d00001e02377be98d94fb33c1f186f015,2018-10-04,160426.0,,r&b,0.323,0.811,0.778,0.0,2,0.124,-6.371,0.104,99.072,4,0.541
0Od7kN7AfOoVfr4Xb93596,1ntQKIMIgESKpKoNXVBvQg,ab67616d00001e023ed0a795f8438f6a006cc7bc,2017-11-03,180400.0,,r&b,0.406,0.86,0.628,0.0,6,0.222,-6.511,0.138,118.004,4,0.573
0OdJDO164ngWHxCzIPwsY9,2ptKt4yP4mYRZmvi09JYyi,ab67616d00001e02581469f9cefbaccd650888b5,2018-04-27,227346.0,f2109d67e51ea7066cbd338c3c80255e710d322c?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.32,0.679,0.599,0.0,0,0.0887,-8.684,0.245,110.014,4,0.282
0OEe83mMZ5kaNw5uZQ7ilG,0Y5tJX1MQlPlqiwlOH1tJY,ab67616d00001e02881d8d8378cd01099babcd44,2023-07-28,274137.0,e57fd2c469041c158a449729ea76a5cab9c01e99?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.461,0.674,0.609,0.0,2,0.328,-6.306,0.045,116.066,4,0.509
0OelIIzUQxwQuJJWa8ijw6,2kXKa3aAFngGz2P4GjG5w2,ab67616d00001e02cdb3eeb6dd1e583eaeed3a01,2021-03-19,246186.0,0b303c7524f0ec967f1a095b80351e22ba8e6c88?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.401,0.883,0.611,0.0,9,0.116,-7.289,0.302,113.989,4,0.737
0ofbQMrRDsUaVKq2mGLEAb,4nDoRrQiYLoBzwC5BhVJzF,ab67616d00001e02d93cf4d07ba50d7b32ca7c44,2017-08-03,217306.0,49653dbbec996f228cb6edc046d318cd5a249ee6?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.186,0.768,0.517,3.8e-05,7,0.104,-4.323,0.0312,104.992,4,0.418
